Id,Response
11430,8
11431,8
11432,8
11433,2
11435,6
11437,6
11439,7
11441,6
11444,8
11447,7
11458,1
11461,8
11464,6
11467,5
11471,7
11476,3
11477,1
11480,6
11485,2
11487,7
11489,7
11500,2
11502,5
11509,7
11518,1
11521,5
11523,7
11526,1
11528,6
11534,6
11542,4
11548,2
11550,5
11551,5
11552,5
11565,2
11566,4
11570,7
11572,6
11584,8
11588,6
11592,6
11598,4
11604,8
11606,2
11607,7
11609,8
11613,2
11615,8
11616,7
11617,3
11619,8
11621,8
11622,6
11623,6
11625,2
11629,8
11634,5
11637,8
11642,2
11657,6
11663,6
11666,3
11671,7
11681,3
11683,6
11694,8
11697,7
11700,6
11703,8
11713,2
11721,4
11725,5
11729,8
11736,8
11739,5
11740,6
11744,3
11750,7
11752,6
11753,6
11754,5
11759,7
11760,5
11767,8
11772,5
11776,1
11780,4
11783,5
11786,6
11790,8
11792,5
11797,3
11799,7
11801,8
11807,6
11813,4
11818,7
11835,3
11842,1
11843,7
11850,8
11861,8
11868,5
11871,3
11877,5
11887,8
11891,7
11897,8
11900,8
11906,6
11911,8
11913,2
11914,8
11915,8
11921,1
11925,1
11926,7
11932,8
11933,8
11936,4
11939,8
11941,5
11946,2
11947,5
11953,4
11958,5
11959,7
11960,7
11961,5
11962,2
11977,8
11978,8
11985,8
11986,7
11992,5
11997,6
12001,7
12006,2
12010,8
12017,8
12019,8
12041,4
12044,7
12050,4
12055,2
12062,6
12064,8
12068,6
12072,7
12073,6
12077,6
12080,2
12082,3
12088,8
12090,2
12092,7
12093,8
12094,8
12099,1
12106,6
12115,7
12124,8
12128,7
12132,5
12139,2
12147,6
12154,7
12162,3
12167,1
12169,6
12170,8
12171,7
12173,5
12178,8
12180,8
12182,2
12185,5
12195,5
12198,8
12204,8
12205,6
12206,2
12207,2
12209,3
12212,3
12215,6
12230,7
12236,5
12241,7
12244,6
12246,3
12261,6
12262,8
12265,1
12267,5
12268,6
12276,2
12279,6
12292,3
12295,2
12297,7
12308,8
12312,8
12317,7
12318,5
12321,8
12326,7
12328,8
12331,3
12336,4
12341,7
12343,2
12345,8
12349,8
12350,4
12353,6
12354,8
12361,3
12366,8
12380,8
12381,7
12386,6
12393,7
12396,7
12397,3
12401,3
12404,5
12410,2
12413,8
12417,6
12423,8
12428,8
12431,6
12433,8
12436,7
12440,6
12441,6
12448,2
12450,6
12452,2
12454,5
12457,8
12458,6
12459,6
12460,2
12472,8
12481,8
12483,8
12485,5
12486,7
12490,6
12499,5
12501,8
12506,8
12507,7
12512,5
12513,5
12515,8
12521,8
12526,8
12538,6
12542,5
12547,6
12548,2
12549,6
12553,6
12554,7
12556,1
12561,7
12562,8
12563,5
12565,6
12568,7
12569,8
12570,5
12577,6
12578,4
12582,5
12583,8
12597,6
12601,7
12606,5
12607,7
12619,5
12622,7
12625,6
12631,8
12635,6
12636,8
12641,2
12643,8
12651,8
12655,8
12660,8
12664,7
12677,7
12681,6
12683,6
12688,8
12689,3
12693,8
12694,8
12696,3
12707,1
12716,5
12720,5
12734,6
12735,7
12738,8
12741,4
12746,4
12753,6
12758,6
12760,8
12768,4
12771,6
12776,5
12780,6
12790,6
12792,2
12793,6
12795,8
12796,7
12797,5
12800,5
12803,8
12807,6
12809,2
12812,5
12816,7
12818,5
12819,1
12823,6
12825,6
12827,8
12829,3
12830,8
12838,7
12839,8
12843,6
12847,4
12848,5
12871,1
12873,6
12874,5
12875,6
12883,8
12890,4
12895,8
12900,5
12901,8
12902,6
12903,6
12904,3
12905,2
12908,5
12911,6
12912,6
12924,8
12930,3
12941,8
12950,7
12951,6
12956,7
12958,7
12967,5
12968,6
12980,8
12982,8
12983,3
12988,3
12996,8
12999,8
13005,1
13008,3
13009,6
13011,6
13012,4
13013,5
13015,8
13016,7
13018,2
13021,8
13024,7
13026,8
13031,6
13032,7
13034,8
13036,5
13039,6
13040,3
13043,5
13044,5
13060,2
13065,5
13075,8
13080,6
13088,2
13095,6
13102,6
13105,5
13107,2
13111,6
13112,2
13120,7
13122,7
13123,8
13124,7
13130,2
13132,7
13140,8
13142,8
13143,6
13144,3
13148,8
13151,8
13154,7
13166,7
13169,2
13175,6
13177,2
13178,8
13179,2
13182,7
13186,7
13188,6
13193,7
13199,1
13206,4
13216,7
13218,8
13228,8
13231,8
13235,2
13246,8
13253,8
13256,8
13259,8
13262,2
13266,4
13269,7
13271,5
13273,8
13274,7
13283,3
13288,8
13296,5
13297,8
13305,6
13312,8
13316,8
13319,8
13320,6
13328,7
13329,6
13335,4
13338,2
13340,5
13344,6
13345,5
13347,5
13350,3
13352,7
13354,2
13362,2
13368,6
13371,7
13374,8
13376,2
13377,5
13381,8
13385,8
13387,7
13395,4
13399,4
13406,7
13407,8
13411,8
13412,8
13422,8
13425,7
13427,4
13431,8
13438,8
13444,5
13445,8
13451,6
13454,2
13459,6
13465,2
13466,3
13472,6
13474,1
13478,4
13480,7
13483,8
13486,6
13499,7
13507,3
13511,7
13521,6
13522,3
13539,2
13541,8
13552,6
13556,4
13557,8
13561,2
13564,5
13573,5
13580,5
13583,5
13584,6
13585,2
13589,8
13590,6
13599,8
13601,5
13604,2
13611,8
13623,2
13629,5
13630,4
13632,8
13633,6
13636,8
13637,7
13644,2
13649,8
13652,7
13657,5
13661,8
13662,8
13664,2
13666,7
13680,6
13681,8
13684,6
13687,2
13689,2
13691,5
13692,6
13697,7
13701,6
13703,5
13709,4
13710,6
13712,6
13720,6
13721,2
13725,7
13728,6
13732,7
13736,3
13740,6
13744,8
13746,7
13750,5
13751,8
13754,8
13756,5
13764,6
13767,8
13776,8
13778,8
13784,8
13788,5
13789,4
13794,5
13798,5
13804,7
13806,2
13807,8
13808,8
13811,8
13831,2
13836,5
13840,8
13841,6
13843,7
13848,6
13851,8
13858,7
13865,2
13869,6
13871,5
13872,6
13873,7
13874,2
13876,4
13884,7
13893,6
13897,8
13907,5
13912,7
13917,5
13932,8
13933,5
13939,6
13942,8
13943,4
13954,5
13956,8
13960,5
13964,5
13965,2
13967,3
13971,3
13972,5
13973,4
13974,8
13976,8
13979,3
13990,8
13994,6
14008,6
14016,8
14023,8
14032,6
14035,7
14038,8
14040,8
14045,2
14052,7
14054,7
14056,5
14076,5
14078,5
14080,8
14085,6
14089,3
14090,8
14091,8
14096,2
14105,8
14108,6
14110,8
14117,1
14118,4
14119,1
14120,7
14122,2
14123,3
14124,3
14125,2
14135,5
14136,6
14138,8
14144,6
14146,2
14151,6
14163,8
14179,8
14181,2
14186,4
14190,3
14197,6
14198,6
14202,6
14203,6
14205,5
14208,3
14211,8
14220,8
14223,8
14227,8
14228,2
14237,5
14238,7
14240,2
14252,8
14254,6
14257,4
14260,6
14264,6
14266,8
14272,8
14273,3
14276,8
14277,5
14278,6
14279,5
14305,6
14313,6
14316,5
14318,1
14322,5
14334,2
14342,7
14346,8
14348,6
14350,6
14357,8
14359,3
14361,6
14363,8
14366,5
14371,5
14372,2
14375,3
14378,8
14380,6
14382,2
14384,6
14385,5
14388,8
14389,6
14391,4
14392,6
14402,7
14412,8
14414,7
14427,1
14428,8
14443,5
14449,4
14453,3
14460,5
14462,3
14465,5
14468,6
14472,7
14474,8
14475,5
14477,8
14479,5
14482,7
14489,8
14497,6
14500,8
14508,8
14509,8
14522,8
14525,5
14538,5
14539,2
14541,6
14543,6
14544,5
14549,5
14550,1
14552,8
14556,5
14563,6
14564,7
14566,4
14572,2
14574,6
14575,7
14579,4
14582,5
14585,6
14591,5
14592,8
14595,6
14604,2
14607,7
14612,8
14616,2
14618,4
14632,7
14633,7
14634,5
14635,6
14650,7
14657,3
14661,5
14662,8
14664,7
14672,6
14677,8
14681,6
14684,7
14689,7
14697,6
14700,2
14701,7
14717,8
14721,7
14733,7
14735,1
14737,6
14739,2
14740,7
14748,8
14750,8
14752,8
14754,2
14755,8
14763,6
14765,5
14779,6
14782,3
14785,3
14790,3
14792,8
14801,8
14812,2
14813,6
14816,6
14817,5
14819,6
14823,6
14831,7
14836,6
14838,7
14840,6
14844,8
14849,6
14851,6
14852,8
14858,4
14859,5
14862,6
14863,5
14869,8
14879,8
14882,8
14885,8
14890,6
14893,1
14897,8
14898,7
14901,2
14902,7
14917,3
14922,8
14924,7
14934,8
14940,6
14941,5
14945,1
14948,4
14956,3
14962,4
14963,8
14966,8
14972,8
14974,8
14977,8
14980,8
14990,7
14991,2
14998,2
15000,8
15014,8
15021,5
15025,8
15031,5
15036,8
15042,8
15047,2
15049,8
15055,7
15058,8
15059,8
15061,5
15069,7
15070,1
15072,7
15077,4
15085,8
15101,4
15105,2
15107,1
15108,4
15109,8
15111,4
15112,7
15113,5
15122,8
15128,5
15129,7
15131,8
15135,4
15136,7
15138,7
15140,7
15151,2
15160,8
15170,4
15171,2
15177,2
15184,3
15187,6
15195,8
15196,4
15202,2
15203,8
15205,2
15220,6
15222,8
15224,7
15226,3
15229,7
15232,7
15234,6
15250,8
15254,6
15258,2
15260,5
15261,8
15272,2
15276,8
15278,8
15282,8
15289,6
15290,8
15294,4
15298,4
15300,1
15304,6
15307,8
15308,5
15314,7
15322,6
15323,4
15330,8
15333,3
15334,2
15335,8
15341,7
15342,5
15343,4
15345,6
15346,8
15355,6
15356,6
15360,2
15364,7
15368,6
15389,3
15398,6
15400,2
15401,3
15405,4
15406,6
15408,6
15414,4
15416,6
15417,8
15428,4
15431,7
15434,8
15436,6
15437,7
15438,1
15440,6
15448,7
15449,3
15450,5
15451,7
15454,8
15459,7
15466,6
15468,5
15475,7
15478,3
15482,7
15483,8
15485,8
15494,8
15497,8
15504,6
15507,6
15519,8
15520,4
15521,6
15524,5
15534,7
15539,8
15540,6
15541,7
15543,8
15547,7
15548,8
15551,8
15563,6
15565,6
15569,8
15570,8
15572,5
15575,6
15584,5
15585,7
15587,7
15588,6
15592,8
15593,5
15599,3
15603,5
15605,8
15606,8
15607,2
15622,8
15623,2
15628,8
15630,2
15632,8
15635,8
15642,7
15643,7
15647,3
15648,5
15651,3
15652,6
15655,7
15656,5
15657,7
15659,5
15663,7
15664,3
15665,8
15666,8
15667,6
15672,6
15676,7
15685,5
15697,6
15705,5
15706,7
15715,7
15720,7
15724,4
15725,3
15726,7
15729,7
15731,5
15745,7
15753,2
15754,3
15760,7
15763,7
15764,2
15767,8
15770,5
15772,6
15777,6
15781,7
15784,6
15785,8
15799,5
15803,5
15805,3
15806,8
15808,8
15810,4
15816,6
15818,6
15824,6
15825,5
15827,7
15834,2
15835,6
15837,8
15839,5
15843,4
15845,6
15850,4
15852,8
15853,1
15864,6
15866,5
15868,1
15869,7
15876,7
15877,3
15882,4
15891,2
15900,5
15905,8
15913,8
15918,7
15925,4
15933,2
15936,5
15939,4
15940,8
15944,3
15945,7
15950,8
15951,3
15958,3
15971,5
15972,5
15976,6
15979,2
15980,2
15984,8
15985,3
15986,8
15987,5
15988,8
15990,8
15991,7
15993,5
16008,6
16009,8
16011,5
16016,2
16022,2
16024,5
16025,4
16031,6
16032,6
16036,8
16039,6
16043,6
16044,2
16046,2
16051,6
16052,7
16056,1
16057,8
16061,5
16067,6
16070,5
16073,2
16075,8
16076,3
16079,8
16081,6
16082,8
16083,6
16086,8
16088,6
16094,6
16097,5
16099,7
16102,6
16107,8
16112,6
16115,3
16119,8
16120,6
16123,1
16128,8
16134,6
16138,6
16141,6
16142,8
16144,5
16154,7
16155,5
16159,3
16161,6
16163,6
16168,7
16169,7
16170,2
16173,6
16175,8
16176,6
16177,6
16182,2
16183,6
16186,6
16188,7
16194,6
16201,2
16204,6
16205,8
16208,5
16212,8
16213,5
16221,6
16227,6
16231,2
16233,8
16234,1
16235,8
16238,6
16239,5
16245,2
16247,5
16248,1
16252,2
16257,7
16259,6
16260,2
16262,8
16264,5
16268,8
16273,5
16277,6
16284,6
16290,7
16291,8
16304,8
16307,6
16309,6
16310,4
16317,5
16319,5
16323,7
16329,6
16340,2
16345,4
16348,7
16350,8
16353,7
16363,7
16364,7
16366,4
16379,2
16387,8
16390,3
16392,5
16393,8
16396,6
16398,4
16400,6
16403,8
16409,7
16414,8
16417,5
16418,8
16420,4
16421,7
16422,5
16430,2
16432,6
16433,6
16434,6
16435,5
16436,4
16444,5
16451,8
16458,7
16463,7
16466,3
16469,6
16471,7
16475,3
16480,6
16481,6
16486,1
16489,8
16493,2
16499,2
16507,6
16509,5
16514,5
16515,8
16518,7
16520,5
16525,8
16531,3
16532,6
16534,7
16537,6
16538,5
16539,5
16540,3
16549,7
16558,4
16560,5
16569,2
16571,7
16574,8
16581,5
16583,8
16590,8
16594,8
16616,5
16617,2
16619,8
16623,8
16629,3
16634,8
16640,2
16641,1
16642,7
16650,3
16656,2
16658,5
16664,2
16671,8
16676,8
16678,7
16685,4
16693,6
16695,8
16698,8
16702,7
16708,8
16713,5
16727,8
16728,5
16736,7
16743,5
16746,7
16751,8
16752,7
16754,7
16775,3
16782,5
16783,7
16785,8
16796,2
16797,5
16804,6
16814,8
16816,8
16819,2
16828,4
16834,2
16836,5
16840,6
16841,6
16844,3
16845,1
16860,8
16867,7
16869,8
16878,6
16879,5
16885,1
16897,8
16904,5
16905,7
16911,5
16912,4
16916,6
16918,7
16923,8
16927,8
16932,7
16938,2
16939,8
16944,6
16948,8
16956,8
16961,5
16964,3
16966,6
16971,7
16972,8
16978,7
16983,6
16989,6
16990,7
16992,2
16994,7
16997,5
17002,6
17008,6
17015,8
17018,1
17019,6
17026,1
17029,3
17035,1
17038,6
17044,4
17047,5
17051,4
17054,2
17055,8
17070,8
17073,6
17075,5
17078,8
17079,8
17080,7
17081,4
17082,6
17084,2
17090,8
17091,2
17103,7
17120,2
17128,8
17129,5
17130,5
17133,6
17135,8
17136,5
17138,5
17164,3
17165,2
17175,6
17176,2
17189,6
17191,1
17193,7
17194,6
17201,7
17203,5
17208,5
17212,8
17213,3
17214,6
17215,7
17219,5
17225,8
17226,3
17227,7
17233,7
17235,3
17245,8
17254,8
17258,8
17261,2
17262,6
17263,7
17265,5
17273,4
17276,5
17278,5
17281,7
17284,4
17287,7
17290,6
17292,5
17298,5
17299,8
17300,6
17301,6
17302,2
17311,4
17314,6
17321,8
17322,6
17324,5
17328,5
17331,5
17332,5
17337,4
17343,7
17344,3
17345,6
17348,8
17354,2
17362,7
17363,8
17365,8
17376,8
17383,8
17385,5
17391,1
17394,5
17395,7
17396,7
17401,6
17404,6
17405,8
17407,5
17411,8
17424,5
17427,7
17435,7
17438,5
17440,8
17444,8
17445,8
17449,8
17456,8
17458,5
17459,8
17468,8
17470,2
17472,6
17477,5
17479,5
17483,6
17485,7
17492,3
17493,7
17496,5
17499,8
17506,8
17507,5
17513,7
17516,6
17520,2
17524,8
17528,8
17538,8
17541,5
17545,2
17546,4
17552,8
17553,1
17555,4
17565,5
17567,5
17571,6
17573,5
17574,7
17580,2
17582,3
17598,8
17602,6
17606,1
17607,8
17623,8
17632,7
17633,8
17643,6
17646,8
17647,8
17648,8
17657,8
17658,8
17659,8
17667,8
17670,6
17677,6
17678,4
17680,6
17683,2
17684,8
17688,5
17689,7
17693,7
17694,8
17701,8
17702,6
17703,5
17704,8
17708,8
17710,4
17711,6
17712,7
17714,6
17715,8
17716,7
17718,8
17720,2
17724,6
17729,8
17731,8
17734,6
17741,6
17742,3
17744,5
17746,5
17749,7
17752,2
17753,8
17756,6
17757,5
17758,6
17766,3
17769,6
17778,8
17780,5
17781,7
17794,2
17801,3
17805,8
17811,6
17820,8
17824,4
17827,2
17830,7
17832,3
17838,2
17839,5
17840,6
17850,6
17856,7
17859,7
17861,7
17864,7
17868,3
17869,1
17871,2
17872,5
17874,8
17884,6
17885,8
17886,6
17887,5
17892,8
17893,1
17894,7
17897,7
17905,2
17908,6
17913,5
17915,1
17918,2
17922,7
17923,2
17924,3
17925,4
17929,6
17938,6
17940,7
17941,5
17944,3
17953,6
17956,4
17960,6
17965,8
17969,5
17973,2
17977,8
17979,6
17981,5
17982,8
17984,2
17986,2
17989,3
17997,7
17998,5
18000,8
18004,4
18010,2
18012,8
18013,3
18015,2
18027,5
18029,6
18034,4
18043,6
18049,4
18050,7
18053,7
18058,4
18061,2
18063,2
18065,6
18066,4
18071,7
18077,8
18078,6
18083,8
18086,7
18089,8
18096,7
18105,8
18106,8
18107,2
18109,5
18111,6
18115,6
18123,7
18124,6
18125,8
18126,5
18127,7
18132,7
18133,6
18136,8
18145,7
18146,7
18161,6
18166,8
18168,7
18176,8
18177,5
18178,7
18183,8
18184,6
18186,8
18192,8
18193,5
18197,5
18198,3
18204,6
18206,6
18207,6
18211,8
18212,7
18216,2
18223,6
18225,3
18227,5
18228,6
18229,6
18233,5
18244,2
18248,8
18251,4
18253,7
18256,1
18262,6
18269,6
18270,5
18274,5
18275,8
18283,6
18285,7
18291,4
18292,2
18293,8
18294,8
18297,4
18299,6
18302,4
18309,4
18311,7
18313,3
18326,7
18331,5
18335,7
18336,7
18337,7
18342,7
18351,6
18358,8
18359,3
18361,2
18362,8
18367,2
18369,4
18370,8
18374,6
18376,8
18377,5
18378,7
18380,7
18381,8
18383,7
18389,6
18390,4
18393,6
18394,3
18398,6
18400,7
18404,7
18406,2
18407,6
18410,1
18411,5
18412,5
18413,7
18416,8
18422,6
18427,8
18428,7
18430,3
18437,1
18438,3
18443,8
18445,3
18446,1
18453,6
18457,7
18459,5
18460,8
18462,5
18464,2
18469,3
18473,5
18474,6
18479,1
18480,5
18481,6
18484,6
18487,6
18492,4
18502,1
18504,3
18509,6
18512,8
18515,7
18517,2
18521,5
18537,7
18538,4
18542,6
18543,4
18546,7
18549,3
18552,7
18558,6
18560,6
18562,8
18566,8
18568,6
18569,6
18570,1
18571,8
18575,5
18576,2
18585,6
18587,6
18588,6
18589,6
18590,6
18596,7
18597,6
18600,5
18612,7
18615,7
18620,8
18624,5
18629,8
18632,5
18636,4
18637,5
18638,5
18639,8
18640,6
18643,3
18645,8
18646,8
18653,5
18656,5
18662,2
18666,6
18668,3
18671,6
18672,8
18673,5
18677,5
18680,3
18681,2
18683,8
18687,2
18689,6
18691,8
18703,8
18706,2
18715,5
18720,8
18722,1
18737,8
18738,6
18742,7
18744,3
18774,5
18784,4
18785,6
18787,8
18788,2
18798,8
18799,2
18802,8
18810,5
18811,6
18813,4
18816,8
18819,3
18821,8
18823,8
18828,5
18831,5
18833,6
18835,5
18840,5
18843,6
18846,5
18852,8
18867,8
18871,6
18872,8
18879,2
18880,8
18886,5
18888,8
18889,2
18897,6
18898,7
18900,5
18901,5
18908,4
18921,2
18923,5
18932,8
18939,6
18949,2
18951,5
18957,2
18958,1
18975,8
18982,7
18987,5
18990,7
18991,2
18999,1
19008,5
19010,8
19012,8
19014,7
19016,2
19017,6
19018,8
19024,5
19025,8
19030,7
19032,4
19034,5
19041,7
19042,2
19043,7
19045,6
19047,2
19048,7
19050,7
19051,8
19057,7
19060,3
19063,2
19069,7
19073,2
19074,6
19078,2
19080,6
19082,5
19096,1
19104,5
19105,2
19108,7
19112,8
19114,2
19127,2
19128,5
19129,8
19130,2
19131,8
19140,6
19145,5
19147,8
19148,5
19151,5
19160,2
19163,6
19164,6
19168,5
19171,8
19175,4
19180,3
19181,8
19189,7
19191,7
19193,2
19200,2
19202,3
19203,5
19205,5
19206,7
19207,8
19209,5
19213,8
19240,2
19241,8
19243,1
19247,7
19248,7
19252,2
19254,1
19272,2
19273,5
19285,5
19289,6
19295,6
19298,3
19301,8
19304,8
19315,4
19316,6
19317,5
19318,7
19321,2
19322,8
19325,6
19333,6
19341,7
19342,5
19346,5
19348,7
19351,6
19354,7
19356,2
19374,8
19375,5
19376,1
19380,5
19386,5
19388,8
19389,5
19393,4
19398,5
19399,6
19403,6
19406,6
19410,8
19416,8
19417,7
19422,2
19427,2
19436,7
19440,5
19442,2
19443,8
19446,2
19447,8
19456,8
19460,5
19468,7
19469,7
19470,8
19475,2
19478,8
19481,1
19482,6
19488,8
19490,6
19491,4
19497,8
19502,6
19504,4
19508,5
19511,2
19518,8
19520,8
19522,8
19530,8
19542,4
19544,2
19546,2
19547,7
19549,6
19552,6
19556,7
19559,8
19562,6
19564,3
19567,8
19568,6
19580,4
19581,7
19582,8
19585,6
19591,6
19594,3
19598,7
19602,8
19612,6
19613,5
19618,6
19623,2
19624,5
19628,2
19629,6
19631,8
19633,6
19636,5
19637,1
19641,7
19642,3
19655,8
19656,5
19658,7
19664,8
19665,8
19667,5
19668,8
19669,6
19673,8
19675,8
19676,5
19678,6
19680,2
19683,8
19684,8
19692,6
19698,1
19700,4
19702,5
19705,3
19706,8
19707,5
19711,7
19714,7
19718,5
19720,5
19735,2
19736,5
19741,6
19744,8
19745,7
19748,5
19750,8
19763,7
19767,3
19775,6
19778,8
19779,2
19782,8
19784,8
19785,3
19786,5
19788,8
19789,7
19791,2
19792,5
19794,6
19796,5
19802,2
19803,8
19804,2
19806,8
19812,7
19816,6
19818,8
19819,8
19820,5
19821,4
19823,5
19830,8
19834,2
19838,7
19841,8
19843,6
19847,2
19848,8
19850,2
19854,4
19861,6
19865,8
19866,8
19869,2
19871,6
19877,2
19885,7
19886,5
19888,8
19889,7
19895,7
19896,6
19899,6
19901,6
19907,2
19909,2
19910,5
19911,5
19918,6
19919,8
19928,1
19931,7
19944,1
19948,8
19956,8
19957,6
19961,5
19964,8
19965,3
19969,6
19978,7
19982,8
19983,7
19987,5
19988,3
19989,8
19992,8
19995,7
19996,7
20009,2
20017,8
20025,8
20032,7
20034,5
20039,3
20042,3
20044,6
20048,4
20051,7
20056,7
20064,8
20065,7
20069,4
20073,4
20087,6
20088,6
20097,7
20098,8
20106,8
20108,6
20113,2
20117,6
20119,6
20120,1
20122,5
20125,6
20126,3
20127,6
20131,6
20133,4
20136,1
20137,6
20144,4
20146,8
20147,4
20149,8
20158,5
20164,5
20170,4
20172,4
20175,6
20182,2
20187,6
20197,7
20199,6
20201,7
20204,8
20216,8
20221,3
20224,7
20226,5
20227,2
20230,5
20232,3
20235,6
20237,3
20240,8
20243,8
20245,5
20246,3
20250,8
20256,6
20261,3
20274,8
20280,7
20281,7
20282,3
20283,6
20291,6
20294,8
20300,2
20301,6
20306,7
20307,6
20311,6
20318,1
20319,8
20321,3
20324,6
20327,8
20328,6
20330,8
20332,5
20333,5
20334,7
20343,8
20354,6
20358,8
20368,7
20369,6
20371,8
20374,7
20379,7
20380,6
20385,3
20391,6
20392,6
20393,7
20394,5
20404,6
20413,5
20414,2
20418,2
20422,7
20428,2
20431,7
20435,2
20439,2
20454,6
20460,8
20462,3
20464,8
20477,8
20482,7
20484,1
20487,5
20505,3
20506,7
20507,6
20512,5
20514,2
20515,4
20517,8
20522,5
20523,4
20524,6
20525,5
20530,1
20544,6
20545,7
20552,7
20554,5
20557,6
20564,5
20568,5
20570,4
20579,2
20586,3
20591,7
20597,8
20602,8
20608,2
20609,7
20618,6
20619,8
20636,7
20640,6
20646,6
20654,8
20656,6
20661,6
20664,6
20665,8
20666,4
20671,6
20694,5
20695,5
20704,3
20705,5
20707,8
20710,6
20711,2
20712,7
20714,5
20722,3
20732,7
20738,2
20745,8
20746,6
20747,7
20751,8
20755,6
20762,8
20763,7
20769,8
20774,6
20780,8
20782,8
20783,4
20784,2
20811,4
20812,5
20814,8
20825,7
20827,5
20828,2
20830,5
20833,5
20835,8
20843,1
20846,2
20847,3
20849,5
20851,3
20858,8
20863,8
20870,2
20875,6
20879,8
20881,4
20887,5
20892,7
20895,8
20903,2
20905,4
20907,6
20908,8
20912,3
20915,5
20917,5
20918,6
20923,7
20924,5
20925,8
20927,8
20935,1
20937,7
20943,3
20945,6
20949,6
20950,8
20964,8
20970,8
20980,8
20990,2
20991,6
20996,8
21000,8
21002,6
21004,4
21011,8
21014,8
21015,6
21022,6
21026,2
21037,2
21038,2
21039,8
21061,8
21063,7
21065,6
21069,6
21071,6
21084,7
21086,2
21087,2
21089,6
21094,7
21095,8
21098,7
21103,3
21105,7
21106,8
21108,8
21109,6
21111,5
21112,6
21120,7
21125,7
21141,8
21142,8
21144,7
21146,4
21150,7
21159,7
21165,2
21166,4
21180,7
21183,6
21186,3
21187,7
21189,5
21193,8
21194,8
21205,7
21208,7
21209,6
21210,2
21211,4
21214,6
21221,3
21228,6
21235,6
21239,8
21242,8
21244,3
21245,5
21251,8
21260,5
21267,1
21269,8
21275,5
21281,8
21282,5
21286,1
21287,7
21292,2
21294,6
21305,2
21323,6
21329,6
21331,6
21332,7
21334,7
21340,2
21344,8
21346,7
21347,5
21348,2
21354,8
21365,6
21367,6
21368,5
21369,2
21371,8
21377,6
21379,8
21381,5
21382,2
21383,6
21387,4
21390,8
21394,5
21395,4
21397,2
21399,8
21400,6
21401,6
21402,6
21405,6
21406,8
21409,7
21411,8
21412,6
21416,6
21421,5
21422,5
21425,8
21428,7
21431,7
21434,7
21436,5
21444,4
21448,7
21453,7
21457,2
21461,6
21476,5
21480,2
21484,2
21489,5
21490,6
21494,4
21496,7
21506,2
21508,2
21515,6
21516,4
21517,8
21524,6
21543,8
21558,6
21559,2
21566,7
21572,8
21575,6
21578,6
21589,2
21595,3
21596,7
21605,5
21621,6
21628,8
21630,7
21632,8
21643,6
21645,8
21652,2
21660,6
21661,7
21664,2
21665,2
21666,2
21669,7
21673,8
21674,5
21675,5
21676,7
21680,5
21688,5
21693,4
21695,2
21697,2
21699,8
21705,8
21706,4
21707,3
21709,5
21711,1
21712,6
21717,6
21722,8
21726,2
21731,6
21732,5
21744,7
21745,7
21752,8
21759,6
21763,7
21765,2
21772,3
21779,5
21787,3
21790,4
21793,8
21794,5
21799,8
21809,3
21816,5
21819,6
21822,4
21837,1
21838,5
21839,3
21846,5
21848,5
21849,7
21856,6
21858,7
21866,8
21870,6
21873,7
21878,7
21881,8
21887,7
21890,7
21897,8
21902,8
21909,1
21915,6
21918,5
21920,8
21923,6
21924,6
21929,8
21933,5
21944,2
21946,1
21947,2
21953,8
21959,8
21969,3
21972,4
21975,5
21978,6
21979,5
21996,7
22001,7
22016,6
22017,4
22022,2
22028,6
22029,2
22033,8
22034,5
22037,5
22040,8
22042,7
22044,4
22045,5
22048,7
22054,1
22056,3
22057,6
22058,8
22065,2
22069,6
22073,2
22075,6
22077,4
22080,6
22082,4
22084,8
22085,8
22087,5
22089,7
22092,5
22093,6
22097,7
22099,5
22100,5
22101,8
22109,8
22111,7
22113,8
22114,3
22115,8
22117,2
22118,2
22128,7
22131,8
22132,7
22139,8
22140,6
22144,5
22158,2
22161,3
22162,8
22163,2
22164,6
22172,6
22176,6
22179,7
22181,7
22182,8
22184,6
22185,8
22187,4
22188,6
22196,5
22197,7
22213,6
22221,1
22222,8
22223,7
22225,5
22226,3
22227,6
22236,8
22238,2
22239,7
22241,8
22243,4
22244,2
22248,5
22253,7
22255,5
22257,2
22259,7
22267,2
22269,6
22271,7
22272,6
22273,2
22276,2
22279,2
22281,1
22286,8
22288,8
22292,5
22300,8
22301,2
22308,2
22317,8
22318,6
22321,5
22322,7
22328,6
22329,5
22331,6
22333,7
22334,8
22337,6
22338,6
22342,6
22346,2
22348,7
22354,8
22358,6
22359,5
22361,8
22368,3
22369,5
22370,8
22372,7
22375,7
22376,7
22378,7
22379,8
22381,2
22382,4
22394,8
22404,8
22405,6
22406,5
22410,6
22413,4
22420,1
22423,6
22425,4
22428,4
22431,5
22434,6
22440,1
22449,8
22452,8
22453,8
22458,6
22459,6
22464,3
22466,6
22475,6
22480,5
22482,3
22486,8
22487,1
22489,6
22490,6
22493,2
22494,2
22496,7
22500,2
22506,7
22516,8
22520,6
22527,8
22530,6
22534,2
22535,6
22544,3
22546,3
22547,6
22557,7
22559,5
22561,2
22566,5
22567,8
22570,5
22574,6
22584,8
22588,7
22589,8
22590,2
22591,6
22592,7
22596,3
22598,3
22600,1
22602,3
22603,6
22604,3
22610,5
